case_name,dataset_split,water_height_m,obstacle_height_m,obstacle_front_x_m,obstacle_width_m,end_time_s,field_write_interval_s,metric_write_interval_s,run_status,final_time_s,mesh_ok,n_pressure_samples_status,n_area_average_samples,n_maximum_samples,peak_area_average_p_rgh_Pa,time_peak_area_average_p_rgh_s,peak_maximum_p_rgh_Pa,time_peak_maximum_p_rgh_s,peak_area_average_alpha_water,time_peak_area_average_alpha_water_s,peak_maximum_alpha_water,time_peak_maximum_alpha_water_s,first_local_wetting_time_s,first_distributed_wetting_time_s,local_wetting_duration_s,distributed_wetting_duration_s,area_average_pressure_impulse_Pa_s,maximum_pressure_impulse_Pa_s,final_area_average_p_rgh_Pa,final_maximum_p_rgh_Pa,final_area_average_alpha_water,final_maximum_alpha_water,area_average_p_rgh_percentile_90_Pa,area_average_p_rgh_percentile_95_Pa,area_average_p_rgh_percentile_99_Pa,area_average_p_rgh_top_0p01_mean_Pa,area_average_p_rgh_top_0p02_mean_Pa,area_average_p_rgh_top_0p05_mean_Pa,area_average_p_rgh_top_0p1_mean_Pa,area_average_p_rgh_rolling_0p025s_peak_mean_Pa,area_average_p_rgh_rolling_0p025s_peak_time_s,area_average_p_rgh_rolling_0p05s_peak_mean_Pa,area_average_p_rgh_rolling_0p05s_peak_time_s,area_average_p_rgh_rolling_0p1s_peak_mean_Pa,area_average_p_rgh_rolling_0p1s_peak_time_s,area_average_alpha_percentile_95,maximum_p_rgh_percentile_90_Pa,maximum_p_rgh_percentile_95_Pa,maximum_p_rgh_percentile_99_Pa,maximum_p_rgh_top_0p01_mean_Pa,maximum_p_rgh_top_0p02_mean_Pa,maximum_p_rgh_top_0p05_mean_Pa,maximum_p_rgh_top_0p1_mean_Pa,maximum_p_rgh_rolling_0p025s_peak_mean_Pa,maximum_p_rgh_rolling_0p025s_peak_time_s,maximum_p_rgh_rolling_0p05s_peak_mean_Pa,maximum_p_rgh_rolling_0p05s_peak_time_s,maximum_p_rgh_rolling_0p1s_peak_mean_Pa,maximum_p_rgh_rolling_0p1s_peak_time_s,maximum_alpha_percentile_95
surrGrid_H0315_obsH0048_x0350,training_grid,0.315,0.048,0.35,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,5973.071,0.35,7369.091,0.35,0.9997257,1.5,1.0,0.165,0.16,0.535,1.34,0.965,1146.9033412524996,2037.1609974075004,879.5265,1094.227,0.9997257,1.0,1047.6664000000007,1415.3313000000003,1773.2168399999985,3445.4799999999996,2587.148166666667,1950.3742666666665,1609.072066666667,1680.2340833333328,0.345,1533.7544545454548,0.195,1320.2797952380952,0.215,0.999105495,2832.6424,4003.219550000001,5194.46911,5970.268,5518.8398333333325,4832.037266666666,4120.929400000001,5066.7508333333335,0.175,4719.624727272728,0.185,3989.399142857144,0.21,1.0
surrGrid_H0315_obsH0048_x0380,training_grid,0.315,0.048,0.38,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,4536.981,0.615,8205.189,0.615,0.9994207,1.245,1.0,0.18,0.175,0.555,1.325,0.945,1090.7287886980007,1997.5032976624996,796.3713,1276.881,0.9460615,1.0,1076.8535000000002,1415.6381000000003,1822.9572599999988,3649.015,2694.6236666666664,1997.4255333333333,1623.4058999999995,1673.921,0.2,1554.1099090909092,0.21,1333.1570619047623,0.23,0.9989458800000001,2620.340700000001,3617.170700000002,5600.299339999998,6673.881666666667,6072.971166666666,5009.075866666666,4070.537266666667,5408.872833333334,0.19,4885.785909090908,0.2,4050.2531904761904,0.225,1.0
surrGrid_H0315_obsH0060_x0220,training_grid,0.315,0.06,0.22,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2155.393,0.32,4659.715,0.11,0.9992327,1.06,1.0,0.095,0.085,0.175,1.415,1.325,1238.1432107225003,2044.6840391624996,787.875,932.1325,0.9991111,1.0,1003.8139000000001,1205.1962500000004,1684.9388899999992,1901.582,1750.8118333333334,1494.396866666667,1292.8127000000006,1631.5028333333332,0.125,1488.8410909090912,0.13,1319.2422380952387,0.155,0.99916476,2361.150000000002,3249.9890000000005,4254.367469999998,4567.076666666667,4311.541333333334,3826.4749333333334,3342.052633333333,4311.541333333334,0.115,3973.2442727272733,0.12,3528.9790952380945,0.14,1.0
surrGrid_H0315_obsH0060_x0250,training_grid,0.315,0.06,0.25,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,5713.937,0.33,7936.441,0.33,0.9994503,0.815,1.0,0.11,0.105,0.23,1.395,1.27,1255.2834117924995,2185.5834038324997,871.5026,979.3218,0.9949393,1.0,1059.785,1193.0288500000001,1744.1341699999994,3099.6883333333335,2399.6391666666664,1797.3219999999997,1444.8638999999998,1705.4291666666668,0.145,1589.4768181818183,0.15,1370.293071428571,0.17,0.9992794449999999,2383.6291000000015,3321.409750000001,4605.04966,5773.7503333333325,5148.635833333333,4404.011599999999,3592.222533333333,4552.059166666666,0.135,4307.99318181818,0.135,3778.363095238096,0.155,1.0
surrGrid_H0315_obsH0060_x0275,training_grid,0.315,0.06,0.275,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1803.022,0.155,4829.528,0.145,0.9999605,0.835,1.0,0.125,0.12,0.44,1.38,1.06,1194.9785605224997,2094.4319636449977,868.1562,972.4465,0.995432,1.0,1101.5985,1279.1191500000004,1737.8238,1788.2676666666666,1741.5685,1560.3422666666668,1382.297,1741.5685,0.16,1624.2734545454548,0.165,1389.0619333333332,0.18,0.99919348,2550.250400000001,3409.1357000000016,4670.5863,4796.743666666666,4701.023666666667,4313.0596,3621.2717666666667,4701.023666666666,0.15,4514.78690909091,0.15,3942.0217142857146,0.17,1.0
surrGrid_H0315_obsH0060_x0292,training_grid,0.315,0.06,0.292,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,6111.618,0.36,8168.824,0.36,0.9999679,0.845,1.0,0.135,0.13,0.465,1.37,1.035,1181.8976142375004,2129.7518566900007,809.7683,910.6655,0.9931142,1.0,1066.4846000000002,1340.0042500000004,1754.5787999999998,3218.9550000000004,2474.8955,1884.3048000000006,1544.0038333333337,1731.7275,0.17,1625.1066363636367,0.175,1391.0273095238097,0.19,0.99965196,2966.852400000002,3867.0360500000006,4776.186779999999,5962.322999999999,5349.451166666667,4732.834266666666,4075.858933333334,4756.153166666667,0.16,4620.4925454545455,0.155,4015.691714285715,0.18,1.0
surrGrid_H0315_obsH0060_x0320,training_grid,0.315,0.06,0.32,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1972.811,0.375,5138.578,0.145,0.9989059,1.5,1.0,0.15,0.145,0.49,1.355,1.01,1117.7055842625007,2092.7223186925003,806.2206,970.0933,0.9989059,1.0,1107.7877,1342.6095500000001,1727.2279999999996,1835.378,1772.6618333333333,1593.8438666666664,1420.3540666666665,1722.8746666666668,0.18,1624.611909090909,0.185,1387.6154047619045,0.205,0.99856228,2913.3050000000017,3722.4874500000005,4944.3095299999995,5076.381333333334,5000.211333333334,4565.188399999999,3980.5952999999986,5000.211333333333,0.16,4813.330272727273,0.17,4088.9355714285693,0.195,1.0
surrGrid_H0315_obsH0060_x0350,training_grid,0.315,0.06,0.35,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1780.019,0.185,5308.934,0.165,0.997885,1.13,1.0,0.165,0.16,0.525,1.34,0.975,1057.3396573829991,1933.8237267374993,855.5295,974.8539,0.9885871,1.0,999.6410900000004,1216.3072499999998,1698.52408,1747.5656666666666,1710.4215000000002,1540.6079333333332,1315.2370999999998,1710.4215000000004,0.195,1613.6074545454542,0.2,1379.252323809524,0.22,0.989844495,2479.0385000000015,3334.382700000002,5140.247539999999,5264.306333333334,5171.445166666667,4591.648066666668,3696.0710666666682,5171.4451666666655,0.175,4889.811363636363,0.185,4116.759095238098,0.21,1.0
surrGrid_H0315_obsH0060_x0380,training_grid,0.315,0.06,0.38,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2383.417,0.385,5893.604,0.18,0.9996432,0.98,1.0,0.18,0.175,0.555,1.325,0.945,1028.1860201434997,1868.5850930775011,754.4892,1135.246,0.8306404,1.0,1051.8581,1413.3497000000002,1742.4834899999998,1982.523,1834.8245,1658.2788000000003,1444.2891000000004,1709.1051666666665,0.205,1604.4594545454543,0.21,1381.1762571428571,0.23,0.996665855,2257.0444,3264.5741500000017,5396.536979999998,5783.967666666666,5500.509666666666,4673.208066666667,3667.1314,5500.509666666668,0.19,5034.807363636363,0.2,4165.69342857143,0.225,1.0
surrGrid_H0315_obsH0066_x0220,training_grid,0.315,0.066,0.22,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1918.51,0.12,4968.685,0.115,0.9954964,0.7,1.0,0.095,0.085,0.18,1.415,1.32,1257.3127965699996,2136.637009565001,736.4959,892.9325,0.9853461,1.0,1049.5571000000004,1211.4522000000004,1634.4650899999986,1864.858,1721.270833333333,1511.0554666666662,1324.888133333333,1721.2708333333337,0.125,1568.911727272727,0.135,1367.9002380952381,0.155,0.993671015,2479.3802,3262.751550000001,4378.733589999998,4809.928000000001,4503.295833333334,3944.547866666667,3413.7132,4503.295833333333,0.12,4131.334454545454,0.12,3625.4824761904756,0.14,1.0
surrGrid_H0315_obsH0066_x0250,training_grid,0.315,0.066,0.25,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1913.848,0.14,4926.328,0.135,0.9992137,0.765,1.0,0.11,0.105,0.255,1.395,1.245,1230.9698368575012,2146.2569955374993,825.0258,993.8333,0.982357,1.0,1069.7127000000003,1244.2668000000006,1772.2101799999994,1887.3983333333333,1794.046833333333,1595.6844666666666,1362.7467333333332,1794.0468333333336,0.145,1657.8886363636361,0.15,1412.640476190476,0.17,0.999072465,2219.0422000000003,3248.833700000001,4619.811429999999,4840.328666666667,4690.917166666666,4204.598533333333,3406.3647666666666,4690.917166666667,0.14,4425.389181818182,0.135,3857.416571428572,0.155,1.0
surrGrid_H0315_obsH0066_x0275,training_grid,0.315,0.066,0.275,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2313.663,0.36,4955.188,0.15,0.9990004,0.8,1.0,0.125,0.12,0.45,1.38,1.05,1201.1588899800004,2145.314688655,682.8215,916.7905,0.970751,1.0,1117.7683000000004,1373.4331000000006,1860.1013699999999,2105.0473333333334,1971.4266666666665,1727.894333333333,1487.186433333333,1802.7061666666666,0.16,1677.0888181818182,0.165,1425.8206619047617,0.185,0.9982452599999999,2855.873200000001,3627.8746500000025,4787.81998,4895.581666666667,4795.2885,4423.985266666667,3809.0792,4795.2885,0.155,4619.005818181818,0.15,4016.3018095238076,0.17,1.0
surrGrid_H0315_obsH0066_x0292,training_grid,0.315,0.066,0.292,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,4478.985,0.375,5743.002,0.375,0.9966346,0.835,1.0,0.135,0.13,0.47,1.37,1.03,1172.32507762,2116.5444862724994,669.1136,821.4781,0.9965343,1.0,1066.6961999999999,1283.7377500000002,1817.6586,2714.2826666666665,2248.7075,1793.9848,1479.2294666666664,1783.5555000000002,0.17,1671.5864545454542,0.175,1418.5517857142859,0.195,0.9955890000000001,2871.8962000000015,3782.551350000001,4906.404130000001,5206.311333333334,5012.654166666666,4640.0108,3955.751566666666,4830.815500000001,0.165,4697.165090909092,0.16,4080.9369047619043,0.18,1.0
surrGrid_H0315_obsH0066_x0320,training_grid,0.315,0.066,0.32,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,3135.036,0.39,5140.382,0.145,0.9969921,1.5,1.0,0.15,0.145,0.495,1.355,1.005,1099.9248925075003,1936.3937672850006,717.3695,885.7459,0.9969921,1.0,990.6273900000002,1226.9445000000005,1756.5693999999996,2250.7729999999997,1999.9456666666665,1689.9431999999995,1383.1169199999995,1758.9914999999999,0.185,1658.6452727272729,0.19,1413.265138095238,0.205,0.99147373,2113.415,3605.749050000002,4988.40436,5094.2609999999995,5032.441666666667,4642.107533333333,3645.1849666666662,5022.079500000001,0.16,4878.8919090909085,0.17,4147.869857142857,0.195,1.0
surrGrid_H0315_obsH0066_x0350,training_grid,0.315,0.066,0.35,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2932.437,0.4,5350.955,0.165,0.987067,0.93,1.0,0.165,0.16,0.515,1.34,0.985,1098.9857636440004,1982.6542860374996,946.8727,1027.284,0.9717449,1.0,1155.2861000000005,1500.0787500000001,1796.4039899999982,2328.6326666666664,2051.6546666666663,1786.1429333333328,1560.9675,1730.2163333333328,0.195,1632.1452727272722,0.2,1399.489842857142,0.22,0.9797880950000001,2716.5326000000005,3836.867050000001,5148.938919999999,5291.108666666667,5203.844166666667,4792.504066666666,4008.1578333333327,5203.844166666667,0.175,4953.964454545454,0.185,4171.487571428571,0.21,1.0
surrGrid_H0315_obsH0066_x0380,training_grid,0.315,0.066,0.38,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2654.621,0.765,5921.468,0.18,0.9987763,1.415,1.0,0.18,0.175,0.545,1.325,0.955,1074.9606906427496,1961.6406086524998,729.2057,1101.062,0.9090813,1.0,1092.2357000000004,1513.23605,2044.8664099999996,2345.0843333333332,2115.2695,1830.365266666667,1537.446066666667,1998.2098333333324,0.78,1615.3557272727276,0.215,1388.0016333333333,0.23,0.9849320200000001,2384.320800000002,4036.3197500000015,5567.211759999997,5905.704666666667,5691.983166666668,5117.1444,4128.3278,5524.994499999998,0.19,5087.3997272727265,0.2,4210.930142857143,0.225,1.0
surrGrid_H0315_obsH0072_x0220,training_grid,0.315,0.072,0.22,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2006.98,0.12,5072.085,0.12,0.9991359,0.635,1.0,0.095,0.085,0.19,1.415,1.31,1291.2692618825001,2204.589978274998,777.2992,940.6202,0.9919524,1.0,1040.3683,1242.3097500000001,1801.4690399999997,1930.0803333333333,1799.744,1558.7761333333335,1338.3693333333335,1799.7440000000006,0.13,1635.6470000000002,0.135,1409.2008571428573,0.155,0.998718675,2594.161000000001,3177.321050000001,4647.646519999998,4947.078333333334,4684.8405,4031.4020666666665,3458.1776333333332,4684.8405,0.12,4277.677545454545,0.12,3714.239190476191,0.14,1.0
surrGrid_H0315_obsH0072_x0250,training_grid,0.315,0.072,0.25,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,4598.185,0.345,6221.67,0.345,0.999251,0.775,1.0,0.11,0.105,0.295,1.395,1.205,1260.03384232,2177.9430386549993,774.9878,1007.216,0.9450209,1.0,1076.6988000000003,1216.0902500000004,1899.9272299999996,2847.5550000000003,2355.1336666666666,1826.8780666666669,1479.6744666666666,1866.3923333333332,0.15,1712.3210000000001,0.155,1446.6052714285718,0.17,0.99884796,2577.8781000000017,3429.9215000000017,4852.141539999999,5426.541,5087.1016666666665,4492.1127333333325,3703.0427,4819.392666666667,0.14,4533.746636363636,0.135,3932.563285714285,0.155,1.0
surrGrid_H0315_obsH0072_x0275,training_grid,0.315,0.072,0.275,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2964.777,0.37,5032.825,0.155,0.9990622,0.955,1.0,0.125,0.12,0.46,1.38,1.04,1220.9028676674998,2106.352277715,658.7314,926.0518,0.952654,1.0,1178.0847,1271.1426500000002,1886.9359899999997,2263.2933333333335,2056.8863333333334,1725.1333333333334,1473.6160666666665,1855.1731666666662,0.165,1718.3818181818178,0.17,1452.3941333333335,0.185,0.99859279,2705.1567000000005,3694.1947000000027,4830.35204,4972.256,4867.266833333333,4498.6775333333335,3845.6417333333334,4867.266833333332,0.155,4683.410272727273,0.15,4070.1137142857137,0.17,1.0
surrGrid_H0315_obsH0072_x0292,training_grid,0.315,0.072,0.292,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,4582.397,0.39,6110.411,0.39,0.9998257,1.5,1.0,0.135,0.13,0.485,1.37,1.0150000000000001,1161.8678790225003,2060.2301103725003,722.7448,944.0494,0.9998257,1.0,1022.1658,1278.0958500000006,1852.4602499999999,2781.213,2301.155666666667,1844.3758666666663,1476.8710000000003,1827.757666666667,0.175,1705.044272727272,0.18,1440.3799476190475,0.195,0.9995378850000001,2302.7481000000007,3745.884400000002,4911.130699999999,5382.932666666667,5123.138833333333,4722.6318,3791.927600000001,4898.908833333333,0.165,4758.039363636365,0.16,4131.657047619049,0.18,1.0
surrGrid_H0315_obsH0072_x0320,training_grid,0.315,0.072,0.32,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1987.657,0.41,5145.547,0.145,0.9792785,1.495,1.0,0.15,0.145,0.505,1.355,0.995,1075.1627193600004,1986.5690490449983,796.1244,1044.169,0.9792043,1.0,988.5824500000004,1307.15455,1803.8413299999997,1883.588,1826.8258333333333,1630.7454000000002,1387.3156666666666,1775.7129999999997,0.19,1675.4778181818185,0.19,1425.9884047619048,0.205,0.9574984950000001,2131.1181000000015,3447.7604500000025,5024.585099999999,5110.227,5050.5045,4668.089599999998,3665.4106,5022.667333333334,0.16,4919.899,0.17,4192.916761904762,0.195,1.0
surrGrid_H0315_obsH0072_x0350,training_grid,0.315,0.072,0.35,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1866.022,0.425,5380.356,0.165,0.8941124,0.815,1.0,0.165,0.16,0.52,1.34,0.98,1018.0834886354999,1882.5895822525,743.8651,1092.223,0.8608939,1.0,1050.8432000000005,1338.7280500000004,1766.28134,1812.6296666666667,1767.9978333333336,1608.6683999999998,1397.4152000000006,1732.7331666666666,0.2,1634.8882727272724,0.205,1403.4426095238096,0.22,0.85879942,2243.911400000001,3603.142700000002,5156.5208299999995,5287.236666666667,5201.502333333334,4733.9586,3755.225033333334,5201.502333333333,0.175,4986.171545454546,0.185,4207.14838095238,0.21,1.0
surrGrid_H0315_obsH0072_x0380,training_grid,0.315,0.072,0.38,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1958.033,0.43,5920.788,0.18,0.9149989,0.955,1.0,0.18,0.175,0.54,1.325,0.96,1013.4177837860001,1885.3931652999997,722.8095,1132.761,0.8519217,1.0,1009.0401000000005,1296.2906000000003,1743.51996,1832.4326666666666,1768.8611666666668,1587.9959333333334,1369.9222333333337,1714.0955000000004,0.21,1611.983363636364,0.215,1388.5486333333336,0.235,0.8913184249999999,2426.9230000000002,3341.421250000002,5361.094419999998,5807.015333333334,5530.724999999999,4765.569399999999,3749.2336999999998,5530.725000000001,0.19,5127.252181818181,0.2,4244.910000000001,0.225,1.0
surrGrid_H0340_obsH0030_x0220,training_grid,0.34,0.03,0.22,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2506.591,0.26,3517.457,0.1,0.9995874,1.5,1.0,0.095,0.085,0.14,1.415,1.3599999999999999,1121.6935430150002,1853.6565350800013,871.6592,1196.847,0.9995874,1.0,920.68696,952.9590800000001,1071.2891499999996,1593.8829999999998,1313.2443,1107.7720533333334,1019.7765033333332,1102.9715666666668,0.255,984.1289636363639,0.12,975.4524238095239,0.145,0.9993998049999999,2395.5347000000015,2945.90625,3263.552129999998,3464.5253333333335,3311.7436666666667,3124.211533333334,2966.5506000000005,3311.7436666666667,0.105,3131.2564545454543,0.115,3065.5693333333334,0.14,1.0
surrGrid_H0340_obsH0030_x0250,training_grid,0.34,0.03,0.25,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1639.58,0.745,5567.806,0.37,0.9999885,1.06,1.0,0.11,0.105,0.165,1.395,1.335,1252.7965477799999,2054.9352157774993,849.6392,933.843,0.9973396,1.0,1009.303,1049.09145,1378.3889299999998,1515.2553333333333,1409.5716666666667,1239.394,1130.8921999999998,1158.9698333333333,0.13,1103.5908181818183,0.14,1040.1549380952383,0.16,0.9998797700000001,2482.6921000000007,3260.4784500000005,3839.1163599999995,4499.990666666667,4072.7863333333335,3624.943666666667,3268.575366666667,3719.753666666667,0.125,3540.0891818181813,0.135,3373.4501428571425,0.155,1.0
surrGrid_H0340_obsH0030_x0275,training_grid,0.34,0.03,0.275,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,10889.32,0.305,16738.75,0.305,0.9999983,0.555,1.0,0.125,0.12,0.185,1.38,1.315,1297.7074855299995,2428.2370987275003,968.75,1195.387,0.9785173,1.0,1167.3794,1228.9143000000006,1442.2470899999996,4653.252666666666,3036.611666666667,2006.6528000000003,1603.201966666667,2444.6433499999994,0.3,1638.3499090909093,0.285,1257.972600000001,0.255,0.9999751799999999,3149.5038000000013,3609.1197500000003,4179.636129999999,8440.039999999999,6251.610166666666,4732.172466666666,4079.772766666666,4383.729666666667,0.295,3815.6633636363636,0.145,3570.832190476191,0.17,1.0
surrGrid_H0340_obsH0030_x0292,training_grid,0.34,0.03,0.292,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,3260.3,0.31,4693.411,0.135,0.9999909,0.785,1.0,0.135,0.13,0.205,1.37,1.295,1273.0846364974993,2365.7567809075003,998.8444,1212.502,0.9890594,1.0,1203.7272,1277.73935,1392.4707999999991,2088.951333333334,1732.0361666666668,1485.9388666666664,1365.5923666666663,1378.4248333333335,0.76,1333.296818181818,0.765,1209.2026523809527,0.76,0.9999588250000001,2922.0853000000006,3494.308500000001,4109.62915,4390.623666666666,4189.4890000000005,3911.0791333333327,3565.206533333333,4183.147833333333,0.145,3995.1004545454534,0.155,3685.0806666666676,0.18,1.0
surrGrid_H0340_obsH0030_x0320,training_grid,0.34,0.03,0.32,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2659.64,0.31,5179.104,0.15,0.9999975,0.835,1.0,0.15,0.14,0.225,1.3599999999999999,1.275,1252.5672223775007,2284.3653918674995,863.6169,1214.674,0.9925382,1.0,1165.0238,1215.1267,1478.2927099999995,1968.370333333333,1695.2893333333332,1442.226133333333,1318.0997333333328,1385.3819999999998,0.635,1293.602909090909,0.625,1214.5750952380938,0.66,0.9998597100000001,2618.5127,3437.988650000001,4326.458719999999,4920.998666666666,4526.874500000001,4082.4680000000003,3505.9831666666664,4526.874500000001,0.16,4242.675636363637,0.17,3818.70619047619,0.195,1.0
surrGrid_H0340_obsH0030_x0350,training_grid,0.34,0.03,0.35,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,2803.392,0.305,5517.401,0.165,0.9998743,1.32,1.0,0.165,0.16,0.26,1.34,1.24,1230.7146158750013,2221.2289759350006,862.8736,1466.465,0.9945455,1.0,1211.2253000000003,1301.10715,1601.1722399999994,2117.558666666667,1848.5720000000001,1580.2455333333335,1418.3259000000003,1533.0138333333343,0.665,1389.953636363636,0.67,1319.6066666666668,0.7,0.999627935,2648.700400000001,3408.430200000001,4519.574329999998,5213.191333333333,4749.5233333333335,4209.272933333333,3586.8956000000007,4749.5233333333335,0.175,4406.745363636363,0.185,3901.402333333333,0.21,1.0
surrGrid_H0340_obsH0030_x0380,training_grid,0.34,0.03,0.38,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,3848.154,0.305,6126.806,0.18,0.999696,1.46,1.0,0.18,0.175,0.295,1.325,1.205,1199.1781550225,2182.2902297449987,957.6734,1489.203,0.999612,1.0,1244.9483,1432.85015,1782.7911799999988,2555.403,2137.411833333333,1758.9519333333333,1544.9375333333332,1563.6286666666667,0.755,1545.5995454545462,0.75,1475.3992857142853,0.735,0.999573915,2978.0074000000004,3574.1127500000002,4653.436849999996,5695.0706666666665,5060.2625,4386.213,3801.073,5054.683166666667,0.19,4586.658909090907,0.2,3978.6842380952376,0.225,1.0
surrGrid_H0340_obsH0036_x0220,training_grid,0.34,0.036,0.22,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,1443.213,0.725,3883.344,0.1,0.9979155,1.5,1.0,0.095,0.085,0.145,1.415,1.355,1146.0921779499995,1884.9662435225,921.9,1210.745,0.9979155,1.0,960.9098200000004,1058.7591,1258.6372499999998,1354.6466666666668,1296.2728333333332,1192.8039333333331,1110.8323933333334,1196.7133333333334,0.115,1125.077,0.125,1086.545695238095,0.15,0.9972364,2296.4887000000012,3052.3270500000003,3540.82629,3758.1469999999995,3573.550333333333,3287.7370666666666,3047.2342,3573.550333333333,0.105,3359.1444545454547,0.115,3214.929238095238,0.14,1.0
surrGrid_H0340_obsH0036_x0250,training_grid,0.34,0.036,0.25,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,10740.13,0.305,16975.27,0.305,0.9999936,0.855,1.0,0.11,0.105,0.175,1.395,1.325,1321.8382743525003,2331.45017408,971.6736,1036.446,0.9997782,1.0,1142.2309,1203.7097,1384.7446499999987,4668.565666666666,3013.4928333333332,1955.8155333333334,1566.5859333333333,2458.4366666666665,0.3,1663.7969454545457,0.285,1283.4208428571433,0.255,0.999901155,2845.453400000002,3442.0837,5055.32832,9223.861,6798.5993333333345,4948.0188,4080.3862,4361.1695,0.295,3736.634636363636,0.135,3499.202666666667,0.155,1.0
surrGrid_H0340_obsH0036_x0275,training_grid,0.34,0.036,0.275,0.024,1.5,0.025,0.005,completed,1.5,yes,300,300,300,9700.024,0.31,13949.16,0.31,0.9999842,0.6,1.0,0.125,0.12,0.2,1.38,1.3,1325.7491712449987,2413.9892572050007,984.0294,1161.744,0.9998184,1.0,1207.1363000000001,1269.4572000000003,1401.7765900000002,4179.060333333333,2773.6185,1894.3658666666663,1565.7906333333333,2305.425333333333,0.305,1588.6493,0.29,1255.6260809523815,0.265,0.9999070950000001,2891.7338000000027,3520.301950000001,4215.190439999998,7596.561666666667,5880.917166666666,4615.012199999999,3936.8323333333333,4214.142,0.14,4032.6260909090906,0.145,3719.9893333333325,0.17,1.0
